,客户编号,交易时间,交易金额,基金类型,基金编号
14681,8779,2016-04-07 10:25:09,9326,混合型,3343.0
14682,8779,2016-04-27 10:25:09,9151,混合型,519909.0
14683,8779,2016-04-07 10:25:09,9033,债券型,2754.0
14684,8779,2016-04-07 10:25:09,9173,混合型,5505.0
14685,8779,2016-04-27 10:25:09,8975,债券型,630007.0
14686,8779,2016-04-27 10:25:09,9923,债券型,6173.0
14687,8780,2016-04-27 10:25:09,9119,债券型,2501.0
14688,8780,2016-04-27 10:25:09,10117,混合型,260108.0
14689,8780,2016-04-07 10:25:09,8988,债券型,3628.0
14690,8780,2016-04-07 10:25:09,10507,债券型,50123.0
14691,8780,2016-04-07 10:25:09,9865,混合型,2544.0
14692,8780,2016-04-27 10:25:09,10673,混合型,1676.0
14693,8780,2016-04-07 10:25:09,10645,债券型,519682.0
14694,8780,2016-04-27 10:25:09,9439,债券型,692.0
14695,8780,2016-04-07 10:25:09,9194,债券型,4122.0
14696,8780,2016-04-07 10:25:09,9425,混合型,2398.0
14697,8780,2016-04-27 10:25:09,10493,债券型,519947.0
14698,8780,2016-04-27 10:25:09,9435,混合型,3586.0
14699,8780,2016-04-27 10:25:09,9923,混合型,110010.0
14700,8780,2016-04-07 10:25:09,10737,债券型,6514.0
14701,8780,2016-04-07 10:25:09,10422,债券型,3255.0
14702,8780,2016-04-27 10:25:09,9703,债券型,206018.0
14703,8780,2016-04-07 10:25:09,10463,混合型,5907.0
14704,8780,2016-04-27 10:25:09,9553,债券型,519666.0
14705,8780,2016-04-27 10:25:09,9610,债券型,3891.0
14706,8780,2016-04-07 10:25:09,9402,混合型,166801.0
14707,8780,2016-04-07 10:25:09,9045,混合型,1312.0
14708,8780,2016-04-07 10:25:09,9178,混合型,3433.0
14709,8780,2016-04-27 10:25:09,10540,债券型,2278.0
14710,8780,2016-04-27 10:25:09,9849,混合型,160520.0
14711,8780,2016-04-07 10:25:09,9589,混合型,2164.0
14712,8780,2016-04-27 10:25:09,10444,债券型,2274.0
14713,8780,2016-04-27 10:25:09,9879,混合型,2177.0
14714,8780,2016-04-27 10:25:09,10672,混合型,217020.0
14715,8780,2016-04-27 10:25:09,10600,混合型,260110.0
14716,8780,2016-04-27 10:25:09,10415,债券型,6702.0
14717,8780,2016-04-07 10:25:09,9135,债券型,519207.0
14718,8780,2016-04-07 10:25:09,10300,混合型,1809.0
14719,8780,2016-04-07 10:25:09,8904,债券型,4957.0
14720,8780,2016-04-27 10:25:09,10487,债券型,2995.0
14721,8780,2016-04-07 10:25:09,9806,混合型,210004.0
14722,8780,2016-04-07 10:25:09,9672,混合型,50201.0
14723,8780,2016-04-07 10:25:09,10327,混合型,5434.0
14724,8780,2016-04-07 10:25:09,9367,混合型,210004.0
14725,8780,2016-04-07 10:25:09,10113,混合型,519029.0
14726,8781,2016-04-07 10:25:09,10345,债券型,4319.0
14727,8781,2016-04-07 10:25:09,8858,债券型,6180.0
14728,8781,2016-04-07 10:25:09,9444,混合型,5474.0
14729,8781,2016-04-27 10:25:09,9865,债券型,5346.0
14730,8781,2016-04-07 10:25:09,9942,混合型,3367.0
14731,8781,2016-04-07 10:25:09,9755,债券型,270029.0
14732,8781,2016-04-07 10:25:09,10592,债券型,160612.0
14733,8781,2016-04-07 10:25:09,10506,债券型,360008.0
14734,8781,2016-04-07 10:25:09,9357,债券型,519729.0
14735,8781,2016-04-07 10:25:09,10574,混合型,1256.0
14736,8781,2016-04-07 10:25:09,9311,债券型,519718.0
14737,8781,2016-04-27 10:25:09,9054,混合型,6010.0
14738,8781,2016-04-27 10:25:09,9515,债券型,2501.0
14739,8781,2016-04-07 10:25:09,9525,债券型,6639.0
14740,8781,2016-04-07 10:25:09,10335,债券型,4625.0
14741,8781,2016-04-07 10:25:09,9862,债券型,110037.0
14742,8781,2016-04-27 10:25:09,9627,债券型,519660.0
14743,8781,2016-04-27 10:25:09,9428,混合型,2690.0
14744,8781,2016-04-07 10:25:09,9986,债券型,4038.0
14745,8781,2016-04-27 10:25:09,10388,债券型,3681.0
14746,8781,2016-04-27 10:25:09,10521,债券型,161505.0
14747,8781,2016-04-27 10:25:09,10259,债券型,792.0
14748,8781,2016-04-07 10:25:09,9423,债券型,1964.0
14749,8781,2016-04-07 10:25:09,10233,债券型,2382.0
14750,8781,2016-04-07 10:25:09,9473,债券型,6570.0
14751,8781,2016-04-07 10:25:09,9603,混合型,1755.0
14752,8781,2016-04-07 10:25:09,10143,债券型,6625.0
14753,8781,2016-04-27 10:25:09,9663,债券型,1988.0
14754,8781,2016-04-07 10:25:09,9205,债券型,162511.0
14755,8781,2016-04-27 10:25:09,10021,混合型,4989.0
14756,8781,2016-04-27 10:25:09,9173,混合型,1408.0
14757,8781,2016-04-07 10:25:09,9331,债券型,3336.0
14758,8781,2016-04-07 10:25:09,9616,混合型,5274.0
14759,8781,2016-04-07 10:25:09,10556,债券型,6409.0
14760,8781,2016-04-07 10:25:09,9395,债券型,4238.0
14761,8781,2016-04-07 10:25:09,9185,混合型,1146.0
14762,8781,2016-04-07 10:25:09,10324,债券型,2591.0
14763,8781,2016-04-07 10:25:09,8814,债券型,70005.0
14764,8781,2016-04-27 10:25:09,9953,债券型,450019.0
14765,8782,2016-04-07 10:25:09,9896,债券型,6584.0
14766,8782,2016-04-07 10:25:09,10453,混合型,2502.0
14767,8782,2016-04-07 10:25:09,9222,债券型,5887.0
14768,8782,2016-04-07 10:25:09,10175,债券型,3222.0
14769,8782,2016-04-27 10:25:09,8831,混合型,2456.0
14770,8782,2016-04-27 10:25:09,10374,债券型,299.0
14771,8782,2016-04-27 10:25:09,9405,混合型,519066.0
14772,8782,2016-04-07 10:25:09,10111,债券型,3841.0
14773,8782,2016-04-07 10:25:09,9044,混合型,1970.0
14774,8782,2016-04-27 10:25:09,10080,混合型,570006.0
14775,8782,2016-04-27 10:25:09,10585,混合型,1239.0
14776,8782,2016-04-27 10:25:09,9935,债券型,2638.0
14777,8782,2016-04-27 10:25:09,9539,债券型,1946.0
14778,8782,2016-04-27 10:25:09,9991,债券型,160514.0
14779,8782,2016-04-07 10:25:09,10353,债券型,3891.0
14780,8782,2016-04-27 10:25:09,9747,债券型,160514.0
14781,8782,2016-04-27 10:25:09,10170,债券型,4090.0
14782,8782,2016-04-27 10:25:09,9023,债券型,2765.0
14783,8782,2016-04-07 10:25:09,9591,债券型,3103.0
14784,8782,2016-04-27 10:25:09,9821,债券型,6387.0
14785,8782,2016-04-07 10:25:09,8846,债券型,187.0
14786,8782,2016-04-27 10:25:09,10645,混合型,6458.0
14787,8782,2016-04-07 10:25:09,9285,债券型,5345.0
14788,8782,2016-04-07 10:25:09,10639,债券型,3181.0
14789,8782,2016-04-07 10:25:09,8999,债券型,3108.0
14790,8782,2016-04-07 10:25:09,9919,混合型,167003.0
14791,8782,2016-04-27 10:25:09,9186,混合型,5187.0
14792,8782,2016-04-07 10:25:09,8944,债券型,519136.0
14793,8782,2016-04-27 10:25:09,9450,债券型,519669.0
14794,8782,2016-04-07 10:25:09,9396,债券型,5932.0
14795,8782,2016-04-07 10:25:09,10661,债券型,5476.0
14796,8782,2016-04-27 10:25:09,9047,债券型,973.0
14797,8782,2016-04-27 10:25:09,9211,混合型,6532.0
14798,8782,2016-04-27 10:25:09,9458,债券型,630007.0
14799,8782,2016-04-27 10:25:09,9333,债券型,110053.0
14800,8782,2016-04-27 10:25:09,9919,混合型,1294.0
14801,8782,2016-04-07 10:25:09,10252,债券型,5077.0
14802,8782,2016-04-27 10:25:09,9960,债券型,4061.0
14803,8782,2016-04-07 10:25:09,10243,债券型,50006.0
14804,8782,2016-04-27 10:25:09,8950,混合型,163001.0
14805,8783,2016-04-07 10:25:09,9670,债券型,675161.0
14806,8783,2016-04-27 10:25:09,8919,债券型,6288.0
14807,8783,2016-04-07 10:25:09,9330,混合型,2838.0
14808,8783,2016-04-07 10:25:09,9681,债券型,2794.0
14809,8783,2016-04-07 10:25:09,8931,混合型,4183.0
14810,8783,2016-04-27 10:25:09,10327,债券型,217003.0
14811,8783,2016-04-07 10:25:09,10615,债券型,3258.0
14812,8783,2016-04-07 10:25:09,9134,债券型,3209.0
14813,8783,2016-04-27 10:25:09,10229,债券型,128112.0
14814,8783,2016-04-27 10:25:09,8808,混合型,690011.0
14815,8783,2016-04-07 10:25:09,9037,混合型,1076.0
14816,8783,2016-04-07 10:25:09,9272,混合型,2249.0
14817,8783,2016-04-27 10:25:09,10157,债券型,675163.0
14818,8783,2016-04-27 10:25:09,9789,债券型,650001.0
14819,8783,2016-04-27 10:25:09,10365,债券型,3614.0
14820,8783,2016-04-27 10:25:09,9438,混合型,1371.0
14821,8783,2016-04-27 10:25:09,9716,债券型,550005.0
14822,8783,2016-04-07 10:25:09,10582,混合型,290011.0
14823,8783,2016-04-07 10:25:09,9189,债券型,2864.0
14824,8783,2016-04-27 10:25:09,9505,债券型,3192.0
14825,8783,2016-04-27 10:25:09,10344,债券型,3177.0
14826,8783,2016-04-27 10:25:09,10531,混合型,1882.0
14827,8783,2016-04-27 10:25:09,10455,混合型,590008.0
14828,8783,2016-04-27 10:25:09,9935,债券型,6073.0
14829,8783,2016-04-07 10:25:09,10514,债券型,2832.0
14830,8783,2016-04-27 10:25:09,9848,债券型,5127.0
14831,8783,2016-04-27 10:25:09,10500,债券型,110008.0
14832,8783,2016-04-27 10:25:09,10177,混合型,4453.0
14833,8783,2016-04-07 10:25:09,9836,债券型,5093.0
14834,8783,2016-04-07 10:25:09,9487,债券型,550018.0
14835,8783,2016-04-27 10:25:09,9683,债券型,2169.0
14836,8783,2016-04-07 10:25:09,10430,混合型,2159.0
14837,8783,2016-04-27 10:25:09,9977,混合型,410001.0
14838,8783,2016-04-27 10:25:09,9271,债券型,2769.0
14839,8783,2016-04-27 10:25:09,9462,混合型,1727.0
14840,8783,2016-04-27 10:25:09,9206,债券型,186.0
14841,8783,2016-04-27 10:25:09,9993,债券型,2901.0
14842,8783,2016-04-27 10:25:09,10149,债券型,562.0
14843,8783,2016-04-07 10:25:09,9809,债券型,4571.0
14844,8783,2016-04-27 10:25:09,9972,债券型,6515.0
14845,8784,2016-04-27 10:25:09,9670,债券型,163819.0
14846,8784,2016-04-27 10:25:09,9694,债券型,6146.0
14847,8784,2016-04-07 10:25:09,9137,债券型,3788.0
14848,8784,2016-04-27 10:25:09,9268,混合型,1414.0
14849,8784,2016-04-07 10:25:09,9644,债券型,163811.0
14850,8784,2016-04-27 10:25:09,9654,债券指数,160124.0
14851,8784,2016-04-07 10:25:09,10666,债券型,5736.0
14852,8784,2016-04-27 10:25:09,9408,混合型,3641.0
14853,8784,2016-04-27 10:25:09,9388,债券型,5754.0
14854,8784,2016-04-27 10:25:09,9514,混合型,1730.0
14855,8784,2016-04-07 10:25:09,9389,债券型,1920.0
14856,8784,2016-04-27 10:25:09,9755,混合型,270025.0
14857,8784,2016-04-27 10:25:09,10340,混合型,206001.0
14858,8784,2016-04-27 10:25:09,9462,债券型,3583.0
14859,8784,2016-04-07 10:25:09,9155,债券型,3221.0
14860,8784,2016-04-07 10:25:09,9845,混合型,4355.0
14861,8784,2016-04-07 10:25:09,10111,混合型,730001.0
14862,8784,2016-04-07 10:25:09,8975,混合型,2367.0
14863,8784,2016-04-07 10:25:09,9465,混合型,5812.0
14864,8784,2016-04-27 10:25:09,9639,债券型,3227.0
14865,8784,2016-04-07 10:25:09,10387,债券型,5579.0
14866,8784,2016-04-07 10:25:09,9599,债券型,2997.0
14867,8784,2016-04-07 10:25:09,10520,混合型,519623.0
14868,8784,2016-04-07 10:25:09,9832,债券型,5364.0
14869,8784,2016-04-27 10:25:09,9450,债券型,5791.0
14870,8784,2016-04-07 10:25:09,10201,混合型,689.0
14871,8784,2016-04-07 10:25:09,9379,债券型,3519.0
14872,8784,2016-04-27 10:25:09,8952,混合型,1282.0
14873,8784,2016-04-27 10:25:09,10647,债券型,1950.0
14874,8784,2016-04-07 10:25:09,10616,混合型,2663.0
14875,8784,2016-04-07 10:25:09,10514,债券型,3742.0
14876,8784,2016-04-27 10:25:09,10277,债券型,3146.0
14877,8784,2016-04-07 10:25:09,9663,债券型,5378.0
14878,8784,2016-04-07 10:25:09,10628,债券型,6638.0
14879,8784,2016-04-27 10:25:09,10609,债券型,2198.0
14880,8784,2016-04-27 10:25:09,9197,债券型,2397.0
14881,8784,2016-04-07 10:25:09,10534,债券型,3223.0
14882,8784,2016-04-27 10:25:09,9524,债券型,253060.0
14883,8785,2016-04-07 10:25:09,9232,混合型,4231.0
14884,8785,2016-04-27 10:25:09,10729,债券型,3330.0
14885,8785,2016-04-27 10:25:09,9724,债券型,450018.0
14886,8785,2016-04-07 10:25:09,10419,债券型,163811.0
14887,8785,2016-04-27 10:25:09,8965,债券型,2962.0
14888,8785,2016-04-07 10:25:09,9116,债券型,47.0
14889,8785,2016-04-07 10:25:09,10207,债券型,2219.0
14890,8785,2016-04-27 10:25:09,10580,QDII-指数,5613.0
14891,8785,2016-04-27 10:25:09,9116,债券型,6645.0
14892,8785,2016-04-27 10:25:09,10557,混合型,5550.0
14893,8785,2016-04-27 10:25:09,10420,债券型,419.0
14894,8785,2016-04-07 10:25:09,9988,债券型,208.0
14895,8785,2016-04-27 10:25:09,10704,债券指数,3933.0
14896,8785,2016-04-27 10:25:09,10548,债券型,4601.0
14897,8785,2016-04-07 10:25:09,9196,债券型,3192.0
14898,8785,2016-04-27 10:25:09,10472,债券型,100037.0
14899,8785,2016-04-07 10:25:09,9326,债券型,2280.0
14900,8785,2016-04-07 10:25:09,10549,混合型,5889.0
14901,8785,2016-04-27 10:25:09,10297,债券型,519967.0
14902,8785,2016-04-27 10:25:09,9825,混合型,2054.0
14903,8785,2016-04-07 10:25:09,9990,债券型,519225.0
14904,8785,2016-04-27 10:25:09,10543,混合型,3063.0
14905,8785,2016-04-07 10:25:09,8884,混合型,4314.0
14906,8785,2016-04-07 10:25:09,10581,债券型,630107.0
14907,8785,2016-04-27 10:25:09,9627,债券型,6454.0
14908,8785,2016-04-07 10:25:09,9020,债券型,3174.0
14909,8785,2016-04-27 10:25:09,9189,混合型,167002.0
14910,8785,2016-04-27 10:25:09,9922,债券型,1751.0
14911,8785,2016-04-27 10:25:09,9292,混合型,1276.0
14912,8785,2016-04-07 10:25:09,9696,债券型,6638.0
14913,8785,2016-04-07 10:25:09,9577,混合型,3033.0
14914,8785,2016-04-27 10:25:09,9123,混合型,210009.0
14915,8785,2016-04-07 10:25:09,9485,混合型,519008.0
14916,8785,2016-04-27 10:25:09,9663,债券型,6518.0
14917,8785,2016-04-27 10:25:09,9695,债券型,6660.0
14918,8785,2016-04-27 10:25:09,10410,混合型,5541.0
14919,8785,2016-04-27 10:25:09,10652,债券型,5419.0
14920,8785,2016-04-27 10:25:09,9702,混合型,2173.0
14921,8785,2016-04-07 10:25:09,9837,混合型,610007.0
14922,8786,2016-04-27 10:25:09,10156,混合型,2134.0
14923,8786,2016-04-27 10:25:09,9168,混合型,470009.0
14924,8786,2016-04-27 10:25:09,9463,混合型,4361.0
14925,8786,2016-04-07 10:25:09,10582,混合型,1543.0
14926,8786,2016-04-07 10:25:09,10229,债券型,5753.0
14927,8786,2016-04-07 10:25:09,9571,债券型,6112.0
14928,8786,2016-04-07 10:25:09,8826,债券型,270045.0
14929,8786,2016-04-27 10:25:09,9281,债券型,6151.0
14930,8786,2016-04-07 10:25:09,10328,债券型,40045.0
14931,8786,2016-04-27 10:25:09,9747,混合型,690009.0
14932,8786,2016-04-07 10:25:09,10245,债券型,162210.0
14933,8786,2016-04-27 10:25:09,10580,混合型,2064.0
14934,8786,2016-04-27 10:25:09,10434,债券型,675083.0
14935,8786,2016-04-27 10:25:09,10231,债券型,54.0
14936,8786,2016-04-07 10:25:09,9987,混合型,5104.0
14937,8786,2016-04-07 10:25:09,9584,债券型,200113.0
14938,8786,2016-04-27 10:25:09,10340,混合型,519664.0
14939,8786,2016-04-07 10:25:09,10609,债券型,2549.0
14940,8786,2016-04-07 10:25:09,8812,债券型,2881.0
14941,8786,2016-04-27 10:25:09,10686,债券型,3336.0
14942,8786,2016-04-27 10:25:09,9596,混合型,350001.0
14943,8786,2016-04-27 10:25:09,10444,混合型,1000.0
14944,8786,2016-04-07 10:25:09,10101,债券型,394.0
14945,8786,2016-04-27 10:25:09,10180,债券型,164902.0
14946,8786,2016-04-07 10:25:09,8921,债券型,6191.0
14947,8786,2016-04-27 10:25:09,9466,混合型,3106.0
14948,8786,2016-04-27 10:25:09,10609,债券型,6141.0
14949,8786,2016-04-07 10:25:09,9665,混合型,260110.0
14950,8786,2016-04-07 10:25:09,9665,QDII,470888.0
14951,8786,2016-04-07 10:25:09,9012,债券型,2140.0
14952,8786,2016-04-27 10:25:09,9508,债券型,5284.0
14953,8786,2016-04-27 10:25:09,10421,混合型,206002.0
14954,8786,2016-04-07 10:25:09,9331,混合型,1464.0
14955,8786,2016-04-07 10:25:09,10534,混合型,169104.0
14956,8786,2016-04-07 10:25:09,9305,混合型,70013.0
14957,8786,2016-04-27 10:25:09,8938,定开债券,3605.0
14958,8786,2016-04-07 10:25:09,9426,债券型,519743.0
14959,8786,2016-04-07 10:25:09,8912,债券型,395012.0
14960,8787,2016-04-27 10:25:09,9262,债券型,180015.0
14961,8787,2016-04-07 10:25:09,9455,债券型,3438.0
14962,8787,2016-04-27 10:25:09,9405,债券型,5077.0
14963,8787,2016-04-07 10:25:09,8830,债券型,519933.0
14964,8787,2016-04-27 10:25:09,9671,债券型,2381.0
14965,8787,2016-04-27 10:25:09,9577,混合型,213008.0
14966,8787,2016-04-27 10:25:09,9181,债券型,3826.0
14967,8787,2016-04-07 10:25:09,9090,债券指数,160123.0
14968,8787,2016-04-27 10:25:09,8891,债券型,3826.0
14969,8787,2016-04-27 10:25:09,10695,债券型,3289.0
14970,8787,2016-04-27 10:25:09,9531,混合型,160642.0
14971,8787,2016-04-27 10:25:09,10188,混合型,1441.0
14972,8787,2016-04-27 10:25:09,9200,债券型,5442.0
14973,8787,2016-04-07 10:25:09,9101,债券型,2524.0
14974,8787,2016-04-27 10:25:09,10581,混合型,160813.0
14975,8787,2016-04-07 10:25:09,10049,债券型,161216.0
14976,8787,2016-04-07 10:25:09,10331,债券型,3157.0
14977,8787,2016-04-07 10:25:09,9816,债券型,6421.0
14978,8787,2016-04-07 10:25:09,8910,债券型,24.0
14979,8787,2016-04-27 10:25:09,9258,债券型,80003.0
14980,8787,2016-04-27 10:25:09,9617,债券型,550018.0
14981,8787,2016-04-07 10:25:09,9918,债券型,2636.0
14982,8787,2016-04-27 10:25:09,10261,债券型,5174.0
14983,8787,2016-04-07 10:25:09,10328,混合型,570008.0
14984,8787,2016-04-27 10:25:09,9114,债券型,3657.0
14985,8787,2016-04-27 10:25:09,10094,债券型,305.0
14986,8787,2016-04-07 10:25:09,9599,混合型,3305.0
14987,8787,2016-04-27 10:25:09,10112,债券型,2661.0
14988,8787,2016-04-07 10:25:09,10228,债券型,675053.0
14989,8787,2016-04-27 10:25:09,8984,债券型,20020.0
14990,8787,2016-04-27 10:25:09,10383,债券型,5462.0
14991,8787,2016-04-07 10:25:09,9455,混合型,210008.0
14992,8787,2016-04-27 10:25:09,10166,债券型,460008.0
14993,8787,2016-04-27 10:25:09,8829,债券型,6428.0
14994,8787,2016-04-27 10:25:09,9408,债券型,270044.0
14995,8787,2016-04-27 10:25:09,9041,混合型,660015.0
14996,8787,2016-04-07 10:25:09,9088,债券型,686869.0
14997,8788,2016-04-07 10:25:09,9469,债券型,3357.0
14998,8788,2016-04-07 10:25:09,9304,债券型,3869.0
14999,8788,2016-04-07 10:25:09,10292,混合型,4761.0
15000,8788,2016-04-07 10:25:09,10028,混合型,210008.0
15001,8788,2016-04-27 10:25:09,10146,债券型,3156.0
15002,8788,2016-04-07 10:25:09,9593,债券型,5908.0
15003,8788,2016-04-07 10:25:09,10017,混合型,3749.0
15004,8788,2016-04-07 10:25:09,9750,债券型,6361.0
15005,8788,2016-04-27 10:25:09,9348,混合型,257010.0
15006,8788,2016-04-07 10:25:09,8803,债券型,6073.0
15007,8788,2016-04-27 10:25:09,9842,混合型,2771.0
15008,8788,2016-04-27 10:25:09,10111,债券型,3334.0
15009,8788,2016-04-07 10:25:09,10453,混合型,6302.0
15010,8788,2016-04-27 10:25:09,9818,债券型,2926.0
15011,8788,2016-04-27 10:25:09,8807,债券型,161693.0
15012,8788,2016-04-07 10:25:09,10094,债券型,3327.0
15013,8788,2016-04-07 10:25:09,10096,债券型,2073.0
15014,8788,2016-04-07 10:25:09,9703,债券型,519937.0
15015,8788,2016-04-07 10:25:09,10106,债券型,5547.0
15016,8788,2016-04-07 10:25:09,9776,债券型,5771.0
15017,8788,2016-04-07 10:25:09,10244,债券型,582201.0
15018,8788,2016-04-27 10:25:09,9241,债券型,4902.0
15019,8788,2016-04-27 10:25:09,10461,债券型,400016.0
15020,8788,2016-04-27 10:25:09,10203,混合型,1657.0
15021,8788,2016-04-27 10:25:09,9731,债券指数,3429.0
15022,8788,2016-04-07 10:25:09,8819,债券型,202103.0
15023,8788,2016-04-27 10:25:09,9031,混合型,165.0
15024,8788,2016-04-07 10:25:09,9216,债券型,4124.0
15025,8788,2016-04-27 10:25:09,10645,混合型,995.0
15026,8788,2016-04-07 10:25:09,10366,混合型,2134.0
15027,8788,2016-04-27 10:25:09,9422,债券型,100051.0
15028,8788,2016-04-27 10:25:09,10196,债券指数,3082.0
15029,8788,2016-04-27 10:25:09,8923,债券型,5469.0
15030,8788,2016-04-27 10:25:09,9855,债券型,3929.0
15031,8788,2016-04-07 10:25:09,9492,债券型,4464.0
15032,8788,2016-04-07 10:25:09,9628,债券型,4994.0
15033,8788,2016-04-27 10:25:09,9414,债券型,802.0
15034,8788,2016-04-27 10:25:09,9232,债券型,4109.0
15035,8788,2016-04-27 10:25:09,10074,债券型,6475.0
15036,8788,2016-04-07 10:25:09,10138,混合型,3183.0
15037,8789,2016-04-27 10:25:09,9378,债券型,675161.0
15038,8789,2016-04-27 10:25:09,10066,债券型,139.0
15039,8789,2016-04-27 10:25:09,9824,混合型,4393.0
15040,8789,2016-04-07 10:25:09,9348,债券型,3723.0
15041,8789,2016-04-27 10:25:09,9329,混合型,1742.0
15042,8789,2016-04-07 10:25:09,10689,混合型,4171.0
15043,8789,2016-04-27 10:25:09,9753,债券型,2988.0
15044,8789,2016-04-07 10:25:09,8834,债券型,6559.0
15045,8789,2016-04-07 10:25:09,8796,债券型,519024.0
15046,8789,2016-04-07 10:25:09,9631,债券型,519942.0
15047,8789,2016-04-27 10:25:09,9307,混合型,5523.0
15048,8789,2016-04-27 10:25:09,10276,混合型,4112.0
15049,8789,2016-04-27 10:25:09,10485,债券型,2932.0
15050,8789,2016-04-07 10:25:09,10296,债券型,3793.0
15051,8789,2016-04-07 10:25:09,8853,债券型,202110.0
15052,8789,2016-04-27 10:25:09,9476,混合型,519126.0
15053,8789,2016-04-27 10:25:09,9188,债券指数,3817.0
15054,8789,2016-04-27 10:25:09,9255,债券型,164210.0
15055,8789,2016-04-07 10:25:09,9118,混合型,4252.0
15056,8789,2016-04-27 10:25:09,8802,混合型,40008.0
15057,8789,2016-04-07 10:25:09,9569,债券型,4673.0
15058,8789,2016-04-27 10:25:09,8836,混合型,2196.0
15059,8789,2016-04-27 10:25:09,9004,债券型,372110.0
15060,8789,2016-04-27 10:25:09,9281,债券型,610003.0
15061,8789,2016-04-07 10:25:09,10033,债券型,5952.0
15062,8789,2016-04-07 10:25:09,10198,债券型,6388.0
15063,8789,2016-04-07 10:25:09,10428,混合型,667.0
15064,8789,2016-04-27 10:25:09,9793,混合型,1954.0
15065,8789,2016-04-27 10:25:09,10058,债券型,531009.0
15066,8789,2016-04-27 10:25:09,9344,债券型,6091.0
15067,8789,2016-04-07 10:25:09,9539,混合型,3886.0
15068,8789,2016-04-27 10:25:09,9052,混合型,169105.0
15069,8789,2016-04-07 10:25:09,9231,债券指数,3429.0
15070,8789,2016-04-27 10:25:09,8886,债券型,160915.0
15071,8789,2016-04-27 10:25:09,9814,混合型,4740.0
15072,8789,2016-04-27 10:25:09,10677,债券型,4402.0
15073,8790,2016-04-07 10:25:09,10145,QDII-指数,96001.0
15074,8790,2016-04-27 10:25:09,9179,债券型,5709.0
15075,8790,2016-04-07 10:25:09,9967,债券型,4544.0
15076,8790,2016-04-27 10:25:09,10738,债券型,6550.0
15077,8790,2016-04-27 10:25:09,9858,混合型,310308.0
15078,8790,2016-04-07 10:25:09,10081,债券型,385.0
15079,8790,2016-04-27 10:25:09,9605,混合型,180031.0
15080,8790,2016-04-27 10:25:09,9585,混合型,1069.0
15081,8790,2016-04-27 10:25:09,9822,债券型,582001.0
15082,8790,2016-04-27 10:25:09,10594,债券型,4366.0
15083,8790,2016-04-27 10:25:09,8821,混合型,946.0
15084,8790,2016-04-27 10:25:09,9557,混合型,5359.0
15085,8790,2016-04-27 10:25:09,10737,债券型,5455.0
15086,8790,2016-04-07 10:25:09,9829,混合型,4139.0
15087,8790,2016-04-27 10:25:09,10585,债券型,5892.0
15088,8790,2016-04-27 10:25:09,10718,混合型,2703.0
15089,8790,2016-04-27 10:25:09,9933,债券型,3408.0
15090,8790,2016-04-27 10:25:09,10382,债券型,3708.0
15091,8790,2016-04-07 10:25:09,10249,债券型,3607.0
15092,8790,2016-04-07 10:25:09,9989,债券型,297.0
15093,8790,2016-04-27 10:25:09,10382,混合型,1884.0
15094,8790,2016-04-07 10:25:09,8914,债券指数,165809.0
15095,8790,2016-04-27 10:25:09,9939,债券型,166105.0
15096,8790,2016-04-27 10:25:09,9796,债券型,2569.0
15097,8790,2016-04-07 10:25:09,10456,债券型,110037.0
15098,8790,2016-04-07 10:25:09,9664,债券型,6368.0
15099,8790,2016-04-27 10:25:09,10682,债券型,3795.0
15100,8790,2016-04-27 10:25:09,9569,债券型,164808.0
15101,8790,2016-04-27 10:25:09,10478,债券型,6036.0
15102,8790,2016-04-07 10:25:09,10265,混合型,161131.0
15103,8790,2016-04-27 10:25:09,9397,混合型,566.0
15104,8790,2016-04-27 10:25:09,9874,混合型,1336.0
15105,8790,2016-04-07 10:25:09,9075,混合型,2567.0
15106,8790,2016-04-07 10:25:09,9813,债券型,519783.0
15107,8790,2016-04-07 10:25:09,9601,混合型,5421.0
15108,8790,2016-04-07 10:25:09,10179,债券型,400016.0
15109,8790,2016-04-27 10:25:09,9345,债券型,686868.0
15110,8790,2016-04-07 10:25:09,10389,债券型,5173.0
15111,8791,2016-04-07 10:25:09,9151,QDII,2426.0
15112,8791,2016-04-27 10:25:09,9841,混合型,4772.0
15113,8791,2016-04-07 10:25:09,10386,混合型,1170.0
15114,8791,2016-04-27 10:25:09,10113,混合型,4496.0
15115,8791,2016-04-27 10:25:09,9075,债券型,163827.0
15116,8791,2016-04-07 10:25:09,10631,债券型,3929.0
15117,8791,2016-04-27 10:25:09,10649,混合型,4249.0
15118,8791,2016-04-27 10:25:09,9857,债券型,1918.0
15119,8791,2016-04-07 10:25:09,9669,债券型,4177.0
15120,8791,2016-04-07 10:25:09,10221,债券型,4126.0
15121,8791,2016-04-07 10:25:09,9418,债券型,240013.0
15122,8791,2016-04-07 10:25:09,10195,债券型,3146.0
15123,8791,2016-04-27 10:25:09,10666,债券型,2355.0
15124,8791,2016-04-07 10:25:09,10181,混合型,6161.0
15125,8791,2016-04-07 10:25:09,10549,债券型,5852.0
15126,8791,2016-04-27 10:25:09,10626,混合型,255010.0
15127,8791,2016-04-27 10:25:09,9440,债券型,5779.0
15128,8791,2016-04-07 10:25:09,9820,债券型,3847.0
15129,8791,2016-04-27 10:25:09,9869,债券型,6074.0
15130,8791,2016-04-07 10:25:09,10407,混合型,2514.0
15131,8791,2016-04-07 10:25:09,10110,债券型,6482.0
