,User,FundCode,Point,Type
8345,359,978,1.0310550520323787,C1
8346,359,418,1.0254776833291328,C1
8347,359,1583,1.0302699323044224,C1
8348,359,1186,1.0309195482120244,C1
8349,359,1070,1.0285197595846183,C1
8350,359,2300,1.0252889133515104,C1
8351,359,72,1.0203762418501212,C1
8352,359,1637,1.0283804211539975,C1
8353,359,1043,1.0277943585845175,C1
8354,359,867,1.0248541050420577,C1
8355,359,471,1.0205591718650326,C1
8356,359,2872,1.0180790461298512,C1
8357,359,1039,1.0171984256932753,C1
8358,359,2333,1.026505327560129,C1
8359,359,2621,1.0470225629501697,C1
8360,359,524,1.025070846676492,C1
8361,359,1974,1.0183171616378046,C1
8362,359,1678,1.0191750964513069,C1
8363,359,1579,1.0205664395362628,C1
8364,359,979,1.0179162650040976,C1
8365,359,1009,1.020171761699573,C1
8366,359,1163,1.016982906470162,C1
8367,360,1162,1.0151259071892424,C1
8368,360,913,1.0232415734630655,C1
8369,360,1678,1.0282980680263585,C1
8370,360,1790,1.0253758362803091,C1
8371,360,594,1.0707318512319441,C1
8372,360,1473,1.0156301756095019,C1
8373,360,1421,1.0247147714082696,C1
8374,360,793,1.0172448064728872,C1
8375,360,1703,1.0175552281098323,C1
8376,360,1626,1.0204310829307282,C1
8377,360,29,1.0198711481311415,C1
8378,360,688,1.042509797618591,C1
8379,360,3145,1.0175887217446573,C1
8380,360,549,1.020816093999591,C1
8381,360,2980,1.0147614505471203,C1
8382,360,3069,1.0230407037830453,C1
8383,360,524,1.0156152374259997,C1
8384,360,1672,1.0251118853870191,C1
8385,360,2697,1.0236674076398613,C1
8386,360,3230,1.0154952982056524,C1
8387,360,1644,1.024348791157236,C1
8388,360,2952,1.0226720056056626,C1
8389,360,1043,1.0181940385347086,C1
8390,360,2121,1.0252206453951782,C1
8391,360,2332,1.0246563895404708,C1
8392,360,2387,1.0234530522597216,C1
8393,360,756,1.0252525457678807,C1
8394,360,960,1.0231679479525047,C1
8395,360,1643,1.0270893142923225,C1
8396,361,1490,1.0293687318144644,C1
8397,361,3190,1.0222993788037553,C1
8398,361,2334,1.027821507778863,C1
8399,361,1579,1.0236665761136525,C1
8400,361,1736,1.0239983096677072,C1
8401,361,1672,1.0404562656709202,C1
8402,361,1628,1.0283426403817877,C1
8403,361,1651,1.0400494385075139,C1
8404,361,1047,1.0233587865285134,C1
8405,361,1638,1.0422594437542263,C1
8406,361,3069,1.019441102080684,C1
8407,361,1048,1.0176328972119788,C1
8408,361,3312,1.017429004944781,C1
8409,361,3230,1.031258523225054,C1
8410,361,991,1.0186108113170247,C1
8411,361,30,1.0215518473487395,C1
8412,361,1938,1.0185342243287705,C1
8413,361,1974,1.0299926697732118,C1
8414,361,1583,1.016155033117826,C1
8415,361,165,1.022245614006861,C1
8416,361,2556,1.0208410334264124,C1
8417,361,1790,1.0198094726786535,C1
8418,361,471,1.0173478998755134,C1
8419,361,1764,1.026493227540622,C1
8420,361,1482,1.0284247374543083,C1
8421,361,110,1.0306751008490287,C1
8422,361,1714,1.0315758118502962,C1
8423,363,3622,1.0200493067898897,C1
8424,363,1725,1.0315169911169184,C1
8425,363,1849,1.02537317000384,C1
8426,363,1717,1.0294141647905177,C1
8427,363,1410,1.0210470255189632,C1
8428,363,457,1.0304802511361,C1
8429,363,83,1.0196681063972934,C1
8430,363,2387,1.0314882131237546,C1
8431,363,1162,1.0225308434198164,C1
8432,363,3054,1.0253434950528082,C1
8433,363,1705,1.0164892504275151,C1
8434,363,1008,1.0311380072634915,C1
8435,363,756,1.0180046237187017,C1
8436,363,1039,1.0204537197443104,C1
8437,363,2871,1.023353153006093,C1
8438,363,1097,1.0234898150797307,C1
8439,363,1291,1.0277270640669278,C1
8440,363,1482,1.0266790115890114,C1
8441,363,1050,1.0182086813547595,C1
8442,363,1188,1.0328209810387146,C1
8443,363,2333,1.0301941077472778,C1
8444,363,1421,1.0238468736492923,C1
8445,363,471,1.0284153333520316,C1
8446,363,1703,1.0245267514143028,C1
8447,363,1583,1.0231939525226923,C1
8448,363,2210,1.017641259334272,C1
8449,363,1975,1.0305664186712358,C1
8450,363,2289,1.0162996080507385,C1
8451,364,697,1.0292775903335893,C3
8452,364,586,1.067194821461171,C3
8453,364,1705,1.0300108382524351,C3
8454,364,1167,1.0245472348380784,C3
8455,364,398,1.0432096033657718,C3
8456,364,199,1.1077631560991608,C3
8457,364,117,1.0359187729340908,C3
8458,364,126,1.0269948738468517,C3
8459,364,308,1.128958544657646,C3
8460,364,314,1.0416135624247926,C3
8461,364,264,1.0454222642464597,C3
8462,364,167,1.0434370044261991,C3
8463,364,61,1.03217106820737,C3
8464,364,215,1.0344623547234655,C3
8465,365,1736,1.025581491177955,C1
8466,365,2168,1.022190089494927,C1
8467,365,1917,1.0206761444804928,C1
8468,365,761,1.0263721058571782,C1
8469,365,960,1.0227200362326974,C1
8470,365,955,1.018397802349445,C1
8471,365,2289,1.0256118289315659,C1
8472,365,628,1.0244522609657352,C1
8473,365,1849,1.0332933877472557,C1
8474,365,1576,1.0259956923390876,C1
8475,365,1158,1.0198229327979202,C1
8476,365,1541,1.0173981011741577,C1
8477,365,1396,1.0236720986750139,C1
8478,365,199,1.0318491741888638,C1
8479,365,6,1.0227108968006047,C1
8480,365,1749,1.018417653660673,C1
8481,365,1178,1.029480925842377,C1
8482,365,57,1.0295366026136825,C1
8483,365,1764,1.0173247274378026,C1
8484,365,1043,1.0220191246572035,C1
8485,365,409,1.0301362583887421,C1
8486,365,1104,1.0280589120743322,C1
8487,365,127,1.01918335798797,C1
8488,365,1628,1.0239717348924104,C1
8489,365,2980,1.0315560612009576,C1
8490,365,3069,1.02563131582136,C1
8491,365,1637,1.0212068379455903,C1
8492,365,1482,1.0325557432433152,C1
8493,366,294,1.0358733481846694,C3
8494,366,57,1.0487117353977538,C3
8495,366,83,1.0294432475030826,C3
8496,366,1166,1.0255864124992125,C3
8497,366,165,1.0329348998519732,C3
8498,366,363,1.025477284887049,C3
8499,366,314,1.0239791854643594,C3
8500,366,339,1.0683950396410493,C3
8501,366,17,1.0421131211583217,C3
8502,366,256,1.0448340055152636,C3
8503,366,1167,1.0447713799336167,C3
8504,366,398,1.0358718730776846,C3
8505,366,1637,1.0208972112015833,C3
8506,366,196,1.0448771556701053,C3
8507,366,1072,1.0263452698873339,C3
8508,366,263,1.0416186853809635,C3
8509,366,3623,1.0221478325993127,C3
8510,366,127,1.0334612378291623,C3
8511,366,6,1.043901508139579,C3
8512,367,1208,1.022608367674542,C1
8513,367,1749,1.0411204205484363,C1
8514,367,1672,1.0227128598440367,C1
8515,367,1105,1.0290645387559458,C1
8516,367,780,1.0261414963211495,C1
8517,367,1579,1.0229495256741377,C1
8518,367,1736,1.020613418736251,C1
8519,367,549,1.0302988225162335,C1
8520,367,1645,1.02332195011198,C1
8521,367,1849,1.0177280335323475,C1
8522,367,2387,1.0282168679497325,C1
8523,367,916,1.018085810628134,C1
8524,367,761,1.0168940090795908,C1
8525,367,411,1.0242670503354538,C1
8526,367,1651,1.0287574737745095,C1
8527,367,971,1.0235639485785537,C1
8528,367,1677,1.0184739235150493,C1
8529,367,2872,1.031686538277696,C1
8530,367,1975,1.0161829229824402,C1
8531,367,66,1.023463129746772,C1
8532,367,1277,1.0161968832650137,C1
8533,367,409,1.0307516766272218,C1
8534,367,925,1.0184632891764671,C1
8535,367,1167,1.0318818584122456,C1
8536,367,867,1.025213177790264,C1
8537,367,778,1.0246823732234835,C1
8538,367,3299,1.0236720341459649,C1
8539,367,1541,1.0163276477040761,C1
8540,367,219,1.016918224237925,C1
8541,368,3312,1.0183245069283686,C1
8542,368,884,1.0211013939900957,C1
8543,368,974,1.027934845156692,C1
8544,368,2229,1.0293014349929237,C1
8545,368,2289,1.0275932136353845,C1
8546,368,711,1.0261928441167214,C1
8547,368,1663,1.0224240159424558,C1
8548,368,746,1.017596511789516,C1
8549,368,3054,1.0296568843584475,C1
8550,368,1714,1.020640884230014,C1
8551,368,1579,1.0325466692845864,C1
8552,368,2871,1.0180354419048911,C1
8553,368,1956,1.0211804901583719,C1
8554,368,1638,1.052881109840401,C1
8555,368,3492,1.0289520060131854,C1
8556,368,3299,1.0302385770515128,C1
8557,368,1975,1.0205028656415094,C1
8558,368,803,1.0221968250489188,C1
8559,368,1396,1.0176214754976332,C1
8560,368,1616,1.0261298878992,C1
8561,368,61,1.0300261283286178,C1
8562,368,1825,1.0228676571503081,C1
8563,368,2872,1.0233880249767122,C1
8564,368,971,1.0183765897610586,C1
8565,368,1764,1.021941764252209,C1
8566,368,1245,1.029815961229292,C1
8567,368,854,1.0324243420615293,C1
8568,369,199,1.0284466127213656,C3
8569,369,65,1.0492371776699754,C3
8570,369,1072,1.0291971205605617,C3
8571,369,1421,1.044501582018888,C3
8572,369,196,1.041496743838366,C3
8573,369,2168,1.0365406820435945,C3
8574,369,471,1.0283168810044907,C3
8575,369,31,1.0567170876356835,C3
8576,369,241,1.0331134998549008,C3
8577,369,127,1.0478211850466885,C3
8578,369,308,1.0784103492114339,C3
8579,369,729,1.0435833733721294,C3
8580,369,6,1.0236221649783102,C3
8581,369,219,1.0526124876729195,C3
8582,369,1223,1.0529894237730333,C3
8583,369,1162,1.0431653720139369,C3
8584,370,606,1.0866964758047584,C4
8585,370,104,1.1097532488736308,C4
8586,370,69,1.0601330067605654,C4
8587,370,207,1.1074583915572156,C4
8588,370,184,1.0643467394127424,C4
8589,370,107,1.1048131453856003,C4
8590,370,463,1.0719259532883711,C4
8591,370,396,1.0853448795406413,C4
8592,371,2952,1.0375001936627157,C1
8593,371,1050,1.0239973484472016,C1
8594,371,308,1.0283783272692095,C1
8595,371,2121,1.015753059952927,C1
8596,371,1878,1.0182096914949177,C1
8597,371,1044,1.0273084536802164,C1
8598,371,1719,1.0162754804800862,C1
8599,371,1158,1.0261731414472461,C1
8600,371,1404,1.0283892992423647,C1
8601,371,2334,1.0157336447476784,C1
8602,371,2168,1.0250571087993852,C1
8603,371,1097,1.02440039288117,C1
8604,371,1496,1.019808500650611,C1
8605,371,1917,1.0297855549197463,C1
8606,371,697,1.0164922555848201,C1
8607,371,1764,1.0270589127677379,C1
8608,371,1626,1.0174204664069901,C1
8609,371,2333,1.0366712438104693,C1
8610,371,1528,1.01880934723547,C1
8611,371,1685,1.0302680863601785,C1
8612,371,1188,1.0182014250589082,C1
8613,371,3622,1.0152668048415747,C1
8614,371,1054,1.0177270430664234,C1
8615,371,1714,1.020526686772038,C1
8616,371,3230,1.0299966542040044,C1
8617,371,1583,1.025838133073913,C1
8618,371,2556,1.0212301906835854,C1
8619,371,6,1.029364770214251,C1
8620,371,1313,1.0284978367538364,C1
8621,372,471,1.0299015092836215,C1
8622,372,1703,1.0292654347645072,C1
8623,372,1072,1.0272994061133587,C1
8624,372,3191,1.0336609608349103,C1
8625,372,513,1.0199847041743118,C1
8626,372,1163,1.0282938944838298,C1
8627,372,2229,1.0187157101361641,C1
8628,372,628,1.024578459747049,C1
8629,372,1042,1.0198444038002283,C1
8630,372,1097,1.01755643623301,C1
8631,372,1313,1.0250169867857646,C1
8632,372,711,1.0333225540408817,C1
8633,372,1542,1.0300032305326694,C1
8634,372,1047,1.024011616694094,C1
8635,372,3232,1.023866916682097,C1
8636,372,1877,1.0303779832674576,C1
8637,372,1050,1.022077999645267,C1
8638,372,2952,1.0227043015303787,C1
8639,372,996,1.0308220520492353,C1
8640,372,756,1.0339795710524,C1
8641,372,2332,1.0304714189798356,C1
8642,372,831,1.028380333951324,C1
8643,372,2168,1.0270735303099743,C1
8644,372,1605,1.0189598034460723,C1
8645,372,1825,1.0203956508351952,C1
8646,372,1579,1.021555879426795,C1
8647,372,1707,1.0179417806663693,C1
8648,373,1781,1.027374766695321,C1
8649,373,955,1.0283237511606398,C1
8650,373,3054,1.0211460531294818,C1
8651,373,925,1.016538214192886,C1
8652,373,3190,1.0251045369512994,C1
8653,373,1974,1.023224519306903,C1
8654,373,2872,1.0284844129768809,C1
8655,373,1496,1.029436082320269,C1
8656,373,1917,1.0179064151118042,C1
8657,373,893,1.0155763655301413,C1
8658,373,1707,1.0215375144373247,C1
8659,373,828,1.028357703034403,C1
8660,373,256,1.0297975644066584,C1
8661,373,978,1.024692945165176,C1
8662,373,780,1.0296231627897396,C1
8663,373,367,1.0262029518589568,C1
8664,373,2229,1.0254183024781884,C1
8665,373,1105,1.0277867493259765,C1
8666,373,2387,1.0215472409596107,C1
8667,373,3622,1.033117525757057,C1
8668,373,3069,1.0195428263557804,C1
8669,373,1705,1.0192429694106055,C1
8670,373,628,1.0306780970467753,C1
8671,373,1008,1.0225875234320294,C1
8672,373,1719,1.0243601325371865,C1
8673,373,3191,1.0225626459879578,C1
8674,373,3145,1.0165377291143103,C1
8675,373,1028,1.0173703271729289,C1
8676,373,1171,1.0160135840130684,C1
8677,374,1009,1.036802360105756,C3
8678,374,678,1.0414593812376898,C3
8679,374,308,1.0393858473490907,C3
8680,374,172,1.02706119893594,C3
8681,374,165,1.0395505429473153,C3
8682,374,30,1.0320526520765911,C3
8683,374,513,1.0350961359420416,C3
8684,374,166,1.0415236415331384,C3
8685,374,11,1.0578790493510768,C3
8686,374,328,1.0224292377962534,C3
8687,374,336,1.0214532828368723,C3
8688,374,241,1.038456490912529,C3
8689,374,1097,1.0231166344229545,C3
8690,374,66,1.0210636921934726,C3
8691,374,58,1.0357473273652327,C3
8692,374,117,1.040763695200671,C3
8693,374,411,1.0198330320529305,C3
8694,374,20,1.033118257303549,C3
8695,374,83,1.0389486200671456,C3
8696,374,199,1.023461754871375,C3
8697,374,29,1.0207766463713053,C3
8698,375,1163,1.032099065286718,C1
8699,375,241,1.0183363119123214,C1
8700,375,960,1.0214136404828231,C1
8701,375,1521,1.022182468227677,C1
8702,375,803,1.0576897711811593,C1
8703,375,1790,1.0272745021051486,C1
8704,375,3145,1.0182353726763547,C1
8705,375,854,1.0191685249557683,C1
8706,375,979,1.025738835990117,C1
8707,375,1410,1.0245984297121353,C1
8708,375,1849,1.0160000580266642,C1
8709,375,1975,1.0271479674409167,C1
8710,375,1416,1.026194937411702,C1
8711,375,1726,1.020424683170914,C1
8712,375,913,1.0291733699100218,C1
8713,375,2168,1.0262807955831694,C1
8714,375,1171,1.026391200721925,C1
8715,375,1186,1.027923483269776,C1
8716,375,1696,1.0238767731370302,C1
8717,375,1725,1.0216550779324445,C1
8718,375,2980,1.022842334286944,C1
8719,375,3624,1.0282185033731146,C1
8720,375,867,1.0282769445983944,C1
8721,375,985,1.0259557567494424,C1
8722,375,778,1.0248877988447047,C1
8723,375,761,1.0233005006290243,C1
8724,375,1039,1.0253645499483224,C1
8725,376,2210,1.0193069109838448,C1
8726,376,3416,1.0276689772437537,C1
8727,376,1974,1.0183717922152398,C1
8728,376,1651,1.020497114859875,C1
8729,376,3231,1.0289501862791872,C1
8730,376,1230,1.0155360106447502,C1
8731,376,6,1.0201644333338964,C1
8732,376,2595,1.016270252993569,C1
8733,376,1781,1.0209654560564474,C1
8734,376,1663,1.0210033390262665,C1
8735,376,1476,1.0186671795115287,C1
8736,376,866,1.0298583763894054,C1
8737,376,991,1.0282526431360999,C1
8738,376,3191,1.0289975211876112,C1
8739,376,1645,1.0180762617885555,C1
8740,376,1637,1.0181297194310561,C1
8741,376,1938,1.0190621281277847,C1
8742,376,1490,1.018669218090632,C1
8743,376,867,1.0161929238937104,C1
8744,376,2333,1.0264528388877971,C1
8745,376,3145,1.0299683889795164,C1
8746,376,1576,1.0255743345858817,C1
8747,376,793,1.026674757283383,C1
8748,376,1167,1.0215625636600318,C1
8749,376,2229,1.0192000101728007,C1
8750,376,1319,1.0263295158659576,C1
8751,376,1162,1.0188114324872557,C1
8752,376,1956,1.0198754464251922,C1
8753,376,1040,1.0235129387748545,C1
8754,376,729,1.0226902613016906,C1
8755,376,996,1.0248126824498318,C1
8756,377,1915,1.033367217594884,C1
8757,377,411,1.0272475713152878,C1
8758,377,3053,1.0311411048880041,C1
8759,377,1714,1.0293143614221862,C1
8760,377,1496,1.046756021533035,C1
8761,377,1644,1.0265161565036498,C1
8762,377,628,1.021704521223179,C1
8763,377,1319,1.0297429261193893,C1
8764,377,251,1.031862479560283,C1
8765,377,828,1.0271063310945352,C1
8766,377,1764,1.0184739046191864,C1
8767,377,1043,1.0555212722737848,C1
8768,377,1541,1.031578944686837,C1
8769,377,1040,1.0466092686904143,C1
8770,377,2697,1.020617514293146,C1
8771,377,1277,1.0325766542427697,C1
8772,377,996,1.033873595862631,C1
8773,377,1104,1.0271948726125826,C1
8774,377,1672,1.0256171641604266,C1
8775,377,1719,1.0304430156433966,C1
8776,377,974,1.043954502449622,C1
8777,377,1705,1.0191126000707218,C1
8778,378,1638,1.028687747376241,C1
8779,378,1521,1.0247837350188687,C1
8780,378,126,1.0193459172206594,C1
8781,378,1718,1.021007698307969,C1
8782,378,1421,1.019353448689636,C1
8783,378,1672,1.0203460173310082,C1
8784,378,697,1.0290741022389671,C1
8785,378,1696,1.0204839787363358,C1
8786,378,1476,1.0249356764528286,C1
8787,378,2300,1.0262400061879864,C1
8788,378,3191,1.0313199480303628,C1
8789,378,1171,1.031641251849844,C1
8790,378,979,1.016655825601129,C1
8791,378,2980,1.0221644661632123,C1
8792,378,3231,1.045171034284947,C1
8793,378,1404,1.028078879979427,C1
8794,378,1974,1.0196913330707036,C1
8795,378,1637,1.0304676788907456,C1
8796,378,1616,1.0282905093366779,C1
8797,378,1781,1.0208007539722033,C1
8798,378,592,1.0249770586915203,C1
8799,378,1047,1.0229626139745955,C1
8800,378,3053,1.0281619252510334,C1
8801,378,82,1.0297339375023582,C1
8802,378,1036,1.0272477112680571,C1
8803,378,1725,1.0293738245894302,C1
8804,378,1915,1.0183198453048108,C1
8805,379,1749,1.0248717253204045,C1
8806,379,866,1.024656363311432,C1
8807,379,1158,1.0261923530946848,C1
8808,379,1186,1.0247859976033589,C1
8809,379,1167,1.0215646256271336,C1
8810,379,803,1.0190358337566021,C1
8811,379,854,1.0160073840085089,C1
8812,379,1672,1.0400435357345794,C1
8813,379,2168,1.0515369542164437,C1
8814,379,1576,1.0165084217481364,C1
8815,379,1825,1.0217698410854479,C1
8816,379,1291,1.013358018537681,C1
8817,379,3145,1.0345649128378882,C1
8818,379,1162,1.025409006378911,C1
8819,379,1605,1.0252234102384674,C1
8820,379,1878,1.0264837086975385,C1
8821,379,1490,1.0220333970346316,C1
8822,379,751,1.021854856590081,C1
8823,379,1725,1.0225855925849179,C1
8824,379,3231,1.025923728340058,C1
8825,379,2335,1.0208690411257173,C1
8826,379,2621,1.0146803729056864,C1
8827,379,1043,1.0256069136939745,C1
8828,379,2871,1.0136331365401579,C1
8829,379,1195,1.0228686314281492,C1
8830,379,3624,1.0211760643855994,C1
8831,379,190,1.0263907933181609,C1
8832,379,1476,1.0231626569508032,C1
8833,379,688,1.0176289810938648,C1
8834,380,1645,1.0449823452003486,C1
8835,380,1696,1.014919206349022,C1
8836,380,2872,1.0218399225708066,C1
8837,380,1496,1.0371194338423535,C1
8838,380,761,1.026925561719085,C1
8839,380,1714,1.0259073574746138,C1
8840,380,2229,1.02024884638444,C1
8841,380,1208,1.0177412371898977,C1
8842,380,893,1.0199214087243234,C1
8843,380,1040,1.02864647613137,C1
8844,380,1009,1.023961370606248,C1
8845,380,1736,1.050673085368162,C1
8846,380,1638,1.0288612982702792,C1
8847,380,884,1.0498343776566228,C1
8848,380,1042,1.0207369611449695,C1
8849,380,594,1.021184500120897,C1
8850,380,974,1.0285428565203858,C1
8851,380,1072,1.0259816079687338,C1
8852,380,3069,1.027046187758011,C1
8853,380,854,1.0230804781116996,C1
8854,380,1707,1.0240241654407136,C1
8855,380,524,1.0187794205791887,C1
8856,380,2168,1.0225044785733428,C1
8857,380,996,1.0219608551744686,C1
8858,380,1166,1.0181732034689235,C1
8859,380,1726,1.0273039220020215,C1
8860,381,471,1.0194974669537835,C1
8861,381,1766,1.0180380110970138,C1
8862,381,1643,1.0286182408912683,C1
8863,381,1195,1.05108458063348,C1
8864,381,308,1.0282826021796807,C1
8865,381,696,1.0269191122046735,C1
8866,381,1163,1.0218010102688877,C1
8867,381,1628,1.0255257855083706,C1
8868,381,1707,1.052251065222315,C1
8869,381,513,1.0389490928867755,C1
8870,381,1193,1.0190523550190218,C1
8871,381,1528,1.0239985338160154,C1
8872,381,1583,1.0271252105473319,C1
8873,381,1714,1.0197033559755306,C1
8874,381,925,1.0216762156195875,C1
8875,381,1663,1.019176997102571,C1
8876,381,2871,1.0278258501879813,C1
8877,381,219,1.0209138364178412,C1
8878,381,979,1.0290230182319684,C1
8879,381,1917,1.02041692316764,C1
8880,381,3299,1.0250477748051074,C1
8881,381,916,1.0293962298810366,C1
8882,381,1158,1.023040291234452,C1
8883,381,1043,1.0239003367055524,C1
8884,381,1482,1.0206675252097999,C1
8885,381,3231,1.0279952953496554,C1
8886,382,2168,1.0224233217069727,C1
8887,382,1410,1.0191247860269868,C1
8888,382,1421,1.0233395911881296,C1
8889,382,549,1.0185817791327598,C1
8890,382,2980,1.0247971803276856,C1
8891,382,190,1.015684148549603,C1
8892,382,1644,1.02981846690352,C1
8893,382,628,1.0256576282402379,C1
8894,382,1,1.0198546764638179,C1
8895,382,979,1.0297445732758352,C1
8896,382,126,1.0242401898890645,C1
8897,382,1643,1.020361736367101,C1
8898,382,1416,1.0259109633033778,C1
8899,382,3625,1.0265078070250562,C1
8900,382,1009,1.023257308293074,C1
8901,382,778,1.0287948791420864,C1
8902,382,1749,1.0168612812859017,C1
8903,382,1313,1.0243820665659389,C1
8904,382,3298,1.0281637959986014,C1
8905,382,1291,1.0281418973740502,C1
8906,382,3623,1.024726401551571,C1
8907,382,3232,1.0330064020506402,C1
8908,382,2333,1.0208635233057326,C1
8909,382,418,1.0235754197492852,C1
8910,382,974,1.0178907470349101,C1
8911,382,1072,1.0284565505593999,C1
8912,382,1043,1.0300521876182214,C1
8913,382,1482,1.0184446239348468,C1
8914,382,2861,1.0173245711254413,C1
8915,383,39,1.0324758233045186,C3
8916,383,30,1.0328352474306612,C3
8917,383,20,1.0319113681338599,C3
8918,383,65,1.0454223186124854,C3
8919,383,2121,1.0266600957561443,C3
8920,383,241,1.0436429871941124,C3
8921,383,1541,1.0382120497428913,C3
8922,383,1105,1.0403181788930027,C3
8923,383,190,1.030315651615179,C3
8924,383,1072,1.0433073443453726,C3
8925,383,58,1.050023662888124,C3
8926,383,1167,1.0245832019593977,C3
8927,383,56,1.04545915470175,C3
8928,383,273,1.0448916716560408,C3
8929,383,196,1.022202813915638,C3
8930,383,2387,1.031852846510505,C3
8931,383,214,1.0287065475601158,C3
8932,383,411,1.0474991009595225,C3
8933,383,263,1.0301941796115324,C3
8934,384,1718,1.0289934470765818,C1
8935,384,866,1.0238681488785324,C1
8936,384,457,1.030623199385232,C1
8937,384,3054,1.0486014877100456,C1
8938,384,1726,1.0189554459320118,C1
8939,384,2861,1.0225995009650017,C1
8940,384,3416,1.0452195949227028,C1
8941,384,1036,1.0273367475862647,C1
8942,384,711,1.0272045304765565,C1
8943,384,2210,1.0301598265567313,C1
8944,384,3298,1.0459281344004456,C1
8945,384,688,1.0265813191244901,C1
8946,384,3312,1.0197470322271376,C1
8947,384,985,1.0165836054487076,C1
8948,384,828,1.0155515719601862,C1
8949,384,1651,1.0270202897770446,C1
8950,384,1291,1.015217566542578,C1
8951,384,1044,1.0226711697468585,C1
8952,384,1476,1.029691273799983,C1
8953,384,2335,1.0166591705368895,C1
8954,384,1050,1.0161894661388322,C1
8955,384,2121,1.0222901927049628,C1
8956,384,166,1.021386654384634,C1
8957,384,1171,1.017223742212445,C1
8958,384,893,1.0206209128072703,C1
8959,384,3069,1.0238641794044405,C1
8960,384,960,1.0296745553621318,C1
8961,385,264,1.0824686181574075,C3
8962,385,751,1.0245438894624654,C3
8963,385,20,1.0396607306303036,C3
8964,385,903,1.019551884150336,C3
8965,385,955,1.0316300925452468,C3
8966,385,199,1.0345193443768994,C3
8967,385,165,1.0201451797737695,C3
8968,385,308,1.0466533639406506,C3
8969,385,256,1.0245102226948626,C3
8970,385,549,1.0304595669491803,C3
8971,385,273,1.022728739265161,C3
8972,385,3492,1.046567537843224,C3
8973,385,398,1.0454237514815328,C3
8974,385,328,1.0260301899191797,C3
8975,385,242,1.0250336237698803,C3
8976,385,336,1.0481700087959165,C3
8977,385,916,1.0479064754924756,C3
8978,385,314,1.0209065997565998,C3
8979,385,214,1.0260800656639868,C3
8980,385,83,1.0269020130720659,C3
8981,386,978,1.0306471630287681,C1
8982,386,586,1.0172228200054452,C1
8983,386,1705,1.026850762366454,C1
8984,386,1726,1.0175644346462576,C1
8985,386,1245,1.0276777033928484,C1
8986,386,31,1.0266555646069753,C1
8987,386,1707,1.025040353527923,C1
8988,386,1104,1.020862102839792,C1
8989,386,3230,1.0196878557879387,C1
8990,386,592,1.0212550189417668,C1
8991,386,308,1.015885439377606,C1
8992,386,1178,1.0221735482850254,C1
8993,386,1672,1.020699095601941,C1
8994,386,418,1.023827724904322,C1
8995,386,279,1.0231787285693459,C1
8996,386,1008,1.0159686144250362,C1
8997,386,1054,1.029622483369384,C1
8998,386,1490,1.0158948199800295,C1
8999,386,2952,1.0306526146108526,C1
9000,386,1626,1.0156816908494075,C1
9001,386,1714,1.0192578989492123,C1
9002,386,925,1.0189188640757139,C1
9003,386,471,1.0312823811924288,C1
9004,386,1028,1.0507403688993264,C1
9005,386,1733,1.0163437456900715,C1
9006,386,3231,1.0160963807560706,C1
9007,386,688,1.0310176241871576,C1
9008,386,1781,1.026914655954694,C1
9009,386,3416,1.0154233707572975,C1
9010,386,2289,1.0169831186764853,C1
9011,387,29,1.0229856886581357,C3
9012,387,1938,1.0496058005923337,C3
9013,387,63,1.0302784298031145,C3
9014,387,21,1.031270259265124,C3
9015,387,72,1.0788489126470364,C3
9016,387,1208,1.0426220764785366,C3
9017,387,1,1.0951512269124397,C3
9018,387,418,1.0526184592799095,C3
9019,387,882,1.0372421024098464,C3
9020,387,831,1.035759233169773,C3
9021,387,1410,1.0272672488434482,C3
9022,387,363,1.0219232174384363,C3
9023,387,65,1.0422122336588093,C3
9024,387,20,1.0503860926524804,C3
9025,387,117,1.0321854243912358,C3
9026,387,409,1.0394826549458716,C3
9027,388,2332,1.0271208799681375,C1
9028,388,913,1.0318957186006448,C1
9029,388,263,1.0179423825089386,C1
9030,388,63,1.0200166157572028,C1
9031,388,418,1.0172823478452395,C1
9032,388,1072,1.0247954402029185,C1
9033,388,1410,1.032091783593988,C1
9034,388,326,1.0312038652053919,C1
9035,388,2952,1.0181575091982529,C1
9036,388,1166,1.0184235190231448,C1
9037,388,3625,1.0180133060770407,C1
9038,388,991,1.0309619477539604,C1
9039,388,2333,1.0275973292170457,C1
9040,388,2121,1.0202514065308201,C1
9041,388,3623,1.0338360108068012,C1
9042,388,1070,1.0185854130068566,C1
9043,388,1208,1.0273004884447479,C1
9044,388,1733,1.0173554222776093,C1
9045,388,259,1.0323009279922057,C1
9046,388,1917,1.029580243086246,C1
9047,388,2556,1.0253738865642252,C1
9048,388,854,1.0174220956112177,C1
9049,388,996,1.0431337684080828,C1
9050,388,761,1.0251207404260743,C1
9051,388,971,1.023026520713936,C1
9052,388,1626,1.021919797056254,C1
9053,388,1416,1.0221787163917553,C1
9054,388,1764,1.0175682098494827,C1
9055,389,20,1.041876254050685,C2
9056,389,913,1.0416630408921939,C2
9057,389,241,1.0320595258459762,C2
9058,389,190,1.0430586999443106,C2
9059,389,127,1.0289427090492407,C2
9060,389,2871,1.0328940909348527,C2
9061,389,1277,1.0277462684159802,C2
9062,389,259,1.0300383761443221,C2
9063,389,110,1.0427131256998246,C2
9064,389,242,1.0262846290451484,C2
